label,project,method,record,slot,severity,category,issue_excerpt
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,instances[1].counts,minor,unsupported claim,"Inferred value. 32,522 is stated in the bundle as the record count for torchaudio_pitch.parquet specifically, not as a total number of recordings in v3.1.0. The record adopts the largest per-feature c"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,external_resources[6],minor,other,Slot misuse. The final ExternalResource entry states 'The dataset itself is self-contained and does not rely on external resources for interpretation' with `archival: false`. This is a negative statem
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,labeling_strategies[0].inter_annotator_agreement,minor,unsupported claim,Inferred value. 'Not assessed' is a conclusion the record draws; the bundle states only 'Single labeler per data' and 'How many labelers provide a label per instance? 1'. The absence of a second label
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,data_governance.accountable_organization,minor,other,"Supported omission. The Data Transfer and Use Agreement names the University of South Florida Board of Trustees as the provider institution, and the healthsheet names the NIH as supporting the dataset"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,errata / updates.update_details,minor,inconsistent identifier/count,"Internal tension. `updates.update_details` states 'There is no separate erratum document; a changelog for each dataset version is published online with the dataset metadata', while the `errata` slot i"
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,distribution_dates[0].release_dates,minor,missing supported information,"Incomplete against the bundle. The healthsheet states the v1.0 dataset 'was published and made available at the end of November, 2024', and the PhysioNet references cite a Health Data Nexus v1.0 (DOI "
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,external_resources[5].archival,minor,unsupported claim,Inferred value. `archival: true` is asserted for the Interspeech 2024 protocol publication on the basis of its ISCA archive URL. The bundle provides the URL but makes no statement about archival guara
2026-09-01_claude-opus-5-api-generic-v7_rep3,VOICE,claudecode_agent,full,subsets,minor,other,"Supported omission. The bundle's Table 1 defines the disease cohorts (voice disorders, respiratory, neurological/neurodegenerative, mood and psychiatric, controls) as explicit partitions with per-coho"
gate_test,CHORUS,claudecode_agent,both,creators,medium,unsupported claim,"Five of the six Creator objects place Azra Bihorac, Xiaoqian Jiang, Yulia Strekalova, Parisa Rashidi and Manlik Kwong in the `principal_investigator` field. The bundle names only ROSENTHAL, ERIC S. as"
gate_test,CHORUS,claudecode_agent,both,is_deidentified / preprocessing_strategies,medium,other,'image de-identification using a CTP-based tool' and 'CTP-based image de-identification' expand the bare GitHub repository name 'CTP-deid' (listed with no description in the bundle) into a claim about
gate_test,CHORUS,claudecode_agent,both,ethical_reviews,medium,other,"The EthicalReview class documents IRB approvals, ethics committee reviews and compliance certifications. The bundle describes community-facing ethics focus groups and analysis of the legal/regulatory "
gate_test,CHORUS,claudecode_agent,both,known_limitations (limitation-metadata-pending) / instances / distribution_formats,medium,dataset/release/temporal scope error,"The per-modality assignment of 'metadata published' vs 'planned', and of metadata-schema strings ('OMOP schema with extensions', 'PhysioNet schema extended', 'DICOM schema') to particular data types, "
gate_test,CHORUS,claudecode_agent,both,distribution_formats / preprocessing_strategies,medium,other,"Strings that the bundle presents in the 'Published metadata schema' column ('Yes (OMOP schema with extensions)', 'Yes (PhysioNet schema extended)', 'Yes (OHNLP open source schema)') are repurposed as "
gate_test,CHORUS,claudecode_agent,both,data_governance.access_review_process,medium,other,"The registration form, licensing agreement, compute provisioning and '.edu' email requirement all come from AIM-AHEAD Bridge2AI for Clinical Care Training Program eligibility slides and describe acces"
gate_test,CHORUS,claudecode_agent,both,data_governance.committee_contact,low,other,Jared Houghtaling is given as the governance committee contact. The bundle lists him only as one of two 'Request access' email contacts on the GitHub README; no committee is named anywhere and no comm
gate_test,CHORUS,claudecode_agent,both,maintainers (maintainer-access-contact-emory),low,unsupported claim,'Access requests are handled at Emory University' infers the institution from the email domain emory.edu; the bundle states only the address 'dbold@emory.edu' with no name or affiliation. Similarly 'T
gate_test,CHORUS,claudecode_agent,full,distribution_formats[format-dicom].media_type,low,unsupported claim,"`media_type: application/dicom` is not stated anywhere in the bundle; it is supplied from general knowledge of the DICOM IANA type. It is also absent from the core record, so the two records disagree "
gate_test,CHORUS,claudecode_agent,both,at_risk_populations.at_risk_groups_included,low,unsupported claim,The boolean asserts inclusion of at-risk groups; the record's own `source_caveats` concedes this is inferred from the presence of PICU and NICU admissions rather than stated. The bundle documents no p
gate_test,CHORUS,claudecode_agent,both,subsets (full) / resources (core) — holdout test set,low,dataset/release/temporal scope error,"The NIH abstract uses future tense ('The dataset will also provision a holdout test set', 'sequestering holdout datasets'). Both records present the holdout set as an existing partition of the release"
gate_test,CHORUS,claudecode_agent,both,description vs confidential_elements,low,inconsistent identifier/count,"Internal inconsistency: the description says 'Every data type is under controlled access ... except clinical notes, which remain stored locally', which reads as clinical notes being outside controlled"
gate_test,CHORUS,claudecode_agent,both,instances[instance-imaging-study].counts,low,inconsistent identifier/count,"`instance_type` is 'Radiology imaging study' but the count 7,642 is, per the bundle, the number of admissions with radiology data. The unit of the count does not match the declared instance type; the "
gate_test,CHORUS,claudecode_agent,both,preprocessing_strategies (preprocessing-geocoding) / cleaning_strategies (cleaning-characterization-reports),low,unsupported claim,"Both steps are asserted as procedures applied to this dataset on the basis of the existence of GitHub repositories (UF-Geocoding, a fork of bihorac-LAB/Exposome; CHoRUSReports). The bundle establishes"
gate_test,CHORUS,claudecode_agent,both,status,low,other,"The slot's declared intent is a short status term (e.g. draft, published, deprecated). Both records place two sentences of release-state narrative here; the same content already appears in `descriptio"
gate_test,CHORUS,claudecode_agent,both,machine_annotation_tools,low,missing supported information,"Omitted although the bundle supports it: the OHNLP toolkit performs automated extraction and tokenization of clinical notes, and a 'Privacy Scan tool for medical records' is listed among the organizat"
gate_test,CHORUS,claudecode_agent,both,external_resources,low,missing supported information,"Omitted although the bundle names several dataset-level external resources: the chorus-ai GitHub organization (28 repositories), the Chorus_SOP documentation site, the chorus-mapping repository, the p"
gate_test,CHORUS,claudecode_agent,core,resources,low,inconsistent identifier/count,"The holdout test set is carried in `resources` (generic sub-resource) rather than as a subset, so the `is_data_split: true` distinction present in the full record's `subsets` entry is lost in the proj"
gate_test,CHORUS,claudecode_agent,full,notes,low,other,"The second sentence restates the funding award OT2OD032701, already carried structurally in `funders`. Per the residual-content rule, `notes` should hold only what no structured slot or the descriptio"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,"creators[*].affiliations[*].id, creators[*].id, data_governance.committee_contact.id",major,unsupported claim,"Identifiers for people and organizations outside this dataset were minted as fragments on the repository base URL (e.g. `https://dataverse.lib.virginia.edu/#organization-ucsd`, `#person-axelsson-u`, `"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,related_datasets[0..3].relationship_type,major,inconsistent identifier/count,"Relationship direction is inverted. This record is the June 2026 release; the October 2025 (10.18130/V3/K7TGEM), June 2025 (10.18130/V3/F3TD5R), March 2025 (10.18130/V3/B35XWX) and May 2024 (10.18130/"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,instances[*].instance_description,major,unsupported claim,"`instance_description` is not a key the schema digest declares on Instance (permitted: counts, data_substrate, data_topic, instance_type, label, label_description, missing_information, notes, sampling"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,id,minor,inconsistent identifier/count,`id` is written as the doi.org resolver URL `https://doi.org/10.18130/V3/HIGT4C` while `version_access.latest_version_doi` renders the same DOI as the CURIE `doi:10.18130/V3/HIGT4C`. The range is `uri
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,"preprocessing_strategies, labeling_strategies, machine_annotation_tools",minor,missing supported information,"These slots describe the MuSIC pipeline that produces computed cell maps — node2vec/HPA embedding, contrastive co-embedding, community detection, GO/Reactome alignment and LLM assembly naming. The rel"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,machine_annotation_tools[0].tools,minor,other,"`tools` is populated with a single semicolon-joined prose string naming five distinct tools. Where the range is multivalued, emit one entry per tool so the list represents what it declares rather than"
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,ethical_reviews[2],minor,dataset/release/temporal scope error,The entry describes the CM4AI Ethics Module's Value-Sensitive Design methodology and states that the team 'is formulating the CM4AI Life Cycle' — a programme of work in progress from the tier-3 prepri
2026-09-04_claude-opus-5-api-generic-v8_rep1,CM4AI,claudecode_api,full,prohibited_uses[0].prohibition_reason,minor,other,The value is the prohibition itself ('These laboratory data are not to be used in clinical decision-making or in any context involving patient care without appropriate regulatory oversight and approva
